isbn,inrIsbn,inrIsbn10,format,currency,price,distributor1id,distributor2id,distributor3id,division,subject,status
9780824705459,,,HB,INR,8995.00,902S33,,,CRC,Life Science,Print on Demand
9780824705480,,,HB,INR,2950.00,902S33,,,CRC,Food & Nutrition,Out Of Print
9780824706876,,,HB,INR,7995.00,902S33,,,CRC,Life Science,Print on Demand
9780824707606,9781138627437,1138627437,HB,INR,9495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824707941,,,HB,INR,6495.00,902S33,,,CRC,Life Science,AVAILABLE
9780824727536,,,HB,INR,4895.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780824727796,9781138627444,1138627445,HB,INR,4295.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824743017,,,HB,INR,7495.00,902S33,,,CRC,Food & Nutrition,Out Of Print
9780824753238,,,HB,INR,5995.00,902S33,,,CRC,Life Science,Order To Order
9780824753337,,,HB,INR,7495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824753894,,,HB,INR,595.00,902S33,,,CRC,Materials & Chemical Engineering,Out Of Print
9780824754938,,,HB,INR,3395.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9780824757359,,,HB,INR,595.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780824776503,,,HB,INR,5395.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780824781187,,,HB,INR,895.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780824783976,,,PB,INR,8995.00,902S33,,,CRC,Life Science,Print on Demand
9780824785369,,,HB,INR,4795.00,902S33,,,CRC,Life Science,Print on Demand
9780824789121,9781138627451,1138627453,HB,INR,4295.00,902S33,,,CRC,Life Science,Print on Demand
9780824789909,,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780824791483,,,HB,INR,6995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780824792299,,,HB,INR,8795.00,902S33,,,CRC,Life Science,Print on Demand
9780824792930,9781138627468,1138627461,HB,INR,5995.00,902S33,,,CRC,Life Science,Print on Demand
9780824794392,,,HB,INR,7995.00,902S33,,,CRC,Life Science,Print on Demand
9780824795474,9781138627475,113862747X,HB,INR,6995.00,902S33,,,CRC,Life Science,Print on Demand
9780824797867,,,HB,INR,3795.00,902S33,,,CRC,Life Science,Order To Order
9780849301209,,,HB,INR,2950.00,902S33,,,CRC,Life Science,Out Of Print
9780849301759,,,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9780849301797,9781138627482,1138627488,HB,INR,4495.00,902S33,,,CRC,Life Science,Order To Order
9780849302053,9781138627499,1138627496,PB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9780849307027,,,HB,INR,4295.00,902S33,,,CRC,Life Science,Print on Demand
9780849308970,9781138627505,113862750X,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849310430,9781138627512,1138627518,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849311529,,,PB,INR,3695.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849312281,,,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9780849312946,9781138627529,1138627526,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9780849313394,9781138627536,1138627534,HB,INR,2995.00,902S33,,,CRC,Life Science,AVAILABLE
9780849313431,,,PB,INR,1095.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849313691,,,HB,INR,495.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849314568,,,HB,INR,1895.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849314889,,,PB,INR,595.00,902S33,,,CRC,Life Science,Print on Demand
9780849315664,9781138627543,1138627542,HB,INR,3495.00,902S33,,,CRC,Life Science,Print on Demand
9780849315817,,,HB,INR,2995.00,902S33,,,CRC,Life Science,Order To Order
9780849316142,,,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9780849316166,,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849317248,,,HB,INR,2995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849318795,,,HB,INR,495.00,902S33,,,CRC,Mathematics,Print on Demand
9780849319648,,,HB,INR,4495.00,902S33,,,CRC,Life Science,Order To Order
9780849320286,,,HB,INR,4995.00,902S33,,,CRC,Life Science,Print on Demand
9780849322068,,,HB,INR,2995.00,902S33,,,CRC,Life Science,Print on Demand
9780849322303,,,HB,INR,2495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849323027,,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849323478,,,HB,INR,3495.00,902S33,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9780849323881,,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849326851,,,HB,INR,2195.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849328237,,,HB,INR,2995.00,902S33,,,CRC,Life Science,Order To Order
9780849328282,9781138627550,1138627550,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849328428,,,HB,INR,3995.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849329135,,,HB,INR,2495.00,902S33,,,CRC,Life Science,Out Of Print
9780849329760,,,HB,INR,795.00,902S33,,,CRC,Life Science,Print on Demand
9780849330513,,,HB,INR,3995.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9780849330520,,,HB,INR,6795.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849332050,,,HB,INR,5995.00,902S33,,,CRC,Life Science,Print on Demand
9780849332067,,,HB,INR,6495.00,902S33,,,CRC,Life Science,Print on Demand
9780849333262,,,HB,INR,695.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849334962,,,HB,INR,695.00,902S33,,,CRC,Materials & Chemical Engineering,Out Of Print
9780849334993,9781138627567,1138627569,HB,INR,6495.00,902S33,,,CRC,Life Science,Print on Demand
9780849335860,9781138627574,1138627577,HB,INR,9995.00,902S33,,,CRC,Life Science,Print on Demand
9780849337277,,,HB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9780849337758,,,HB,INR,695.00,902S33,,,CRC,Food & Nutrition,Out Of Print
9780849338557,9781138627581,1138627585,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849339677,,,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849340031,,,HB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9780849340635,,,HB,INR,6495.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849341809,,,HB,INR,2495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849342059,,,PB,INR,895.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849342202,,,HB,INR,695.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849345456,,,HB,INR,3495.00,902S33,,,CRC,Life Science,Print on Demand
9780849350054,9781138627598,1138627593,HB,INR,7495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849350917,,,HB,INR,1495.00,902S33,,,CRC,GIS & Environmental Engineering,Out Of Print
9780849354182,,,HB,INR,4995.00,902S33,,,CRC,Life Science,Print on Demand
9780849355608,,,HB,INR,3795.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849357367,,,HB,INR,3295.00,902S33,,,CRC,Life Science,Order To Order
9780849370472,,,HB,INR,595.00,902S33,,,CRC,Chemistry,Out Of Print
9780849370731,,,HB,INR,695.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849372674,,,HB,INR,4995.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849373954,,,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9780849374388,,,HB,INR,495.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849374791,,,HB,INR,4495.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849375262,9781138627611,1138627615,HB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9780849375279,,,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849379826,,,HB,INR,2295.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849380532,9781138627628,1138627623,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780849382888,,,HB,INR,6795.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849385223,,,HB,INR,495.00,902S33,,,CRC,Software Networking & Security,Print on Demand
9780849389191,9781138627635,1138627631,PB,INR,2395.00,902S33,,,CRC,Life Science,Print on Demand
9780849390760,,,HB,INR,3495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9780849391644,,,PB,INR,495.00,902S33,,,CRC,Chemistry,AVAILABLE
9780849392467,,,HB,INR,3995.00,902S33,,,CRC,Biomedical Engineering,Print on Demand
9780849392542,,,HB,INR,895.00,902S33,,,CRC,Software Networking & Security,Print on Demand
9780849392559,,,HB,INR,595.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9780849392634,,,HB,INR,495.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9780849395338,,,HB,INR,795.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849395895,,,HB,INR,695.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9780849396755,,,HB,INR,5495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780849397790,,,HB,INR,2895.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9780849398674,9781138627642,113862764X,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9780873716321,9781138627697,1138627690,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9780873716383,,,HB,INR,2495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780873716703,,,HB,INR,1995.00,902S33,,,CRC,Life Science,Out Of Print
9780873717274,,,HB,INR,2195.00,902S33,,,CRC,Life Science,Print on Demand
9780873718257,9781138627703,1138627704,HB,INR,4995.00,902S33,,,CRC,Life Science,Print on Demand
9780873718349,9781138627710,1138627712,HB,INR,6995.00,902S33,,,CRC,Life Science,Print on Demand
9780873718776,,,HB,INR,5995.00,902S33,,,CRC,Life Science,Print on Demand
9780873718837,9781138627727,1138627720,HB,INR,4995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9780891162285,,,PB,INR,3895.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420043273,,,HB,INR,4495.00,902S33,,,CRC,Life Science,AVAILABLE
9781420044072,,,HB,INR,2995.00,902S33,,,CRC,Life Science,Print on Demand
9781420046311,9781138627734,1138627739,HB,INR,7995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781420047578,,,HB,INR,395.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420053265,9781138627741,1138627747,HB,INR,5495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781420054330,,,HB,INR,495.00,902S33,,,CRC,Materials & Chemical Engineering,Out Of Print
9781420059670,,,HB,INR,3495.00,902S33,,,CRC,Statistics,Print on Demand
9781420062717,,,HB,INR,695.00,902S33,,,CRC,Civil & Mechanical Engineering,Out Of Print
9781420063097,,,PB,INR,995.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420065213,,,HB,INR,595.00,902S33,,,CRC,Statistics,Print on Demand
9781420066432,,,HB,INR,695.00,902S33,,,CRC,Mathematics,Print on Demand
9781420066593,,,HB,INR,3495.00,902S33,,,CRC,Mathematics,Print on Demand
9781420067026,,,HB,INR,595.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420067187,,,PB,INR,495.00,902S33,,,CRC,Computer Science,Out Of Print
9781420067279,,,HB,INR,2495.00,902S33,,,CRC,Statistics,AVAILABLE
9781420069532,,,HB,INR,495.00,902S33,,,CRC,Computer Science,Print on Demand
9781420069570,9781138627758,1138627755,HB,INR,5495.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9781420070606,,,HB,INR,3095.00,902S33,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9781420071184,,,HB,INR,8295.00,902S33,,,CRC,Civil & Mechanical Engineering,AVAILABLE
9781420071191,,,HB,INR,4995.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9781420071429,,,HB,INR,3995.00,902S33,,,CRC,Mathematics,AVAILABLE
9781420072808,9781138627765,1138627763,HB,INR,5195.00,902S33,,,CRC,Life Science,Print on Demand
9781420073874,9781138627772,1138627771,HB,INR,4795.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781420075106,,,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9781420078800,9781138627796,1138627798,HB,INR,3995.00,902S33,,,CRC,Life Science,AVAILABLE
9781420079388,,,HB,INR,3995.00,902S33,,,CRC,Mathematics,Print on Demand
9781420080094,,,HB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9781420080131,,,HB,INR,695.00,902S33,,,CRC,Materials & Chemical Engineering,Out Of Print
9781420081978,,,HB,INR,6995.00,902S33,,,CRC,Mathematics,Print on Demand
9781420082456,,,HB,INR,5995.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9781420083095,,,HB,INR,3495.00,902S33,,,CRC,Mathematics,AVAILABLE
9781420083262,9781138627802,1138627801,PB,INR,5495.00,902S33,,,CRC,Life Science,AVAILABLE
9781420083286,,,HB,INR,3995.00,902S33,,,CRC,Mathematics,Print on Demand
9781420083484,,,HB,INR,395.00,902S33,,,CRC,Mathematics,Out Of Print
9781420083576,,,HB,INR,3995.00,902S33,,,CRC,Mathematics,Print on Demand
9781420085389,,,HB,INR,3395.00,902S33,,,CRC,Civil & Mechanical Engineering,Print on Demand
9781420089332,,,HB,INR,2995.00,902S33,,,CRC,Electrical Engineering,AVAILABLE
9781420089431,,,HB,INR,3995.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420090482,,,HB,INR,10495.00,902S33,,,CRC,Electrical Engineering,AVAILABLE
9781420090642,,,HB,INR,3695.00,902S33,,,CRC,Mathematics,AVAILABLE
9781420091823,,,HB,INR,895.00,902S33,,,CRC,Ergonomics & Industrial Engineering,AVAILABLE
9781420091861,,,HB,INR,895.00,902S33,,,CRC,Ergonomics & Industrial Engineering,Print on Demand
9781420092363,,,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9781420092707,9781138627819,113862781X,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9781420093247,,,HB,INR,3995.00,902S33,,,CRC,Food & Nutrition,AVAILABLE
9781420093513,,,HB,INR,3495.00,902S33,,,CRC,Physics,Print on Demand
9781420093643,,,HB,INR,7495.00,902S33,,,CRC,Mathematics,Print on Demand
9781420095234,,,HB,INR,3295.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781420099614,,,HB,INR,4695.00,902S33,,,CRC,Statistics,Print on Demand
9781439800171,,,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9781439800409,,,HB,INR,5495.00,902S33,,,CRC,Mathematics,Print on Demand
9781439800737,,,HB,INR,2295.00,902S33,,,CRC,Life Science,AVAILABLE
9781439802922,,,HB,INR,3895.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781439806227,,,HB,INR,3495.00,902S33,,,CRC,Mathematics,Print on Demand
9781439806722,,,HB,INR,5995.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781439806975,,,HB,INR,3995.00,902S33,,,CRC,Mathematics,Print on Demand
9781439807088,9781138627833,1138627836,HB,INR,2495.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781439811870,,,HB,INR,3995.00,902S33,,,CRC,Statistics,Print on Demand
9781439811924,,,PB,INR,495.00,902S33,,,CRC,Computer Science,Print on Demand
9781439812204,,,HB,INR,4495.00,902S33,,,CRC,Statistics,Print on Demand
9781439813263,,,HB,INR,2995.00,902S33,,,CRC,Statistics,Print on Demand
9781439815632,,,HB,INR,4995.00,902S33,,,CRC,Mathematics,Print on Demand
9781439815915,,,HB,INR,4295.00,902S33,,,CRC,Statistics,Print on Demand
9781439816950,9781138627840,1138627844,HB,INR,5195.00,902S33,,,CRC,Life Science,Print on Demand
9781439816974,,,HB,INR,3295.00,902S33,,,CRC,Statistics,AVAILABLE
9781439817636,,,HB,INR,5495.00,902S33,,,CRC,Mathematics,Print on Demand
9781439818824,,,HB,INR,4295.00,902S33,,,CRC,Mathematics,Print on Demand
9781439819081,,,HB,INR,895.00,902S33,,,CRC,Mathematics,Print on Demand
9781439823514,,,PB,INR,595.00,902S33,,,CRC,Software Networking & Security,Print on Demand
9781439826270,,,HB,INR,4495.00,902S33,,,CRC,Mathematics,Out Of Print
9781439828885,,,HB,INR,6795.00,902S33,,,CRC,Civil & Mechanical Engineering,AVAILABLE
9781439829660,,,HB,INR,3295.00,902S33,,,CRC,Mathematics,Out Of Print
9781439830550,,,HB,INR,4995.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781439836163,,,PB,INR,695.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9781439841112,,,HB,INR,3995.00,902S33,,,CRC,Mathematics,Print on Demand
9781439841990,,,HB,INR,3995.00,902S33,,,CRC,Electrical Engineering,Print on Demand
9781439845981,9781138627857,1138627852,HB,INR,4495.00,902S33,,,CRC,Mathematics,Print on Demand
9781439848968,,,HB,INR,3495.00,902S33,,,CRC,Mathematics,Print on Demand
9781439851234,,,PB,INR,2895.00,902S33,,,CRC,Software Networking & Security,Print on Demand
9781439854273,,,HB,INR,3295.00,902S33,,,CRC,Mathematics,Print on Demand
9781439854860,,,HB,INR,695.00,902S33,,,CRC,Materials & Chemical Engineering,Print on Demand
9781439871959,,,PB,INR,995.00,902S33,,,CRC,Mathematics,AVAILABLE
9781466517912,9781498767491,1498767494,PB,INR,895.00,902S33,,,CRC,Physics,AVAILABLE
9781482247725,,,PB,INR,695.00,902S33,,,CRC,Mathematics,AVAILABLE
9781560220756,9781138627864,1138627860,PB,INR,1595.00,902S33,,,CRC,Life Science,Print on Demand
9781560220763,,,PB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9781560221012,,,PB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9781560221043,,,PB,INR,3495.00,902S33,,,CRC,Life Science,Print on Demand
9781560221630,,,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9781560222590,9781138627871,1138627879,PB,INR,4995.00,902S33,,,CRC,Life Science,Print on Demand
9781560222705,9781138627888,1138627887,PB,INR,4995.00,902S33,,,CRC,Life Science,Print on Demand
9781560222811,,,PB,INR,2295.00,902S33,,,CRC,Life Science,Temporarily Out Of Stock
9781560222897,9781138627895,1138627895,PB,INR,3295.00,902S33,,,CRC,Life Science,Print on Demand
9781560223047,9781138627901,1138627909,HB,INR,5495.00,902S33,,,CRC,Life Science,Print on Demand
9781560223153,,,PB,INR,6995.00,902S33,,,CRC,Life Science,Print on Demand
9781560223306,9781138627918,1138627917,PB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9781560228509,,,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9781560228837,,,HB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9781560228875,9781138627932,1138627933,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9781560228967,9781138627956,113862795X,PB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9781560229001,,,PB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9781560229018,,,PB,INR,2895.00,902S33,,,CRC,Life Science,Print on Demand
9781560229070,,,HB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9781560229223,,,HB,INR,3495.00,902S33,,,CRC,Life Science,Print on Demand
9781560229551,,,PB,INR,7295.00,902S33,,,CRC,Life Science,Print on Demand
9781560229896,,,PB,INR,3995.00,902S33,,,CRC,Life Science,Temporarily Out Of Stock
9781560229957,9781138627963,1138627968,PB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9781560325512,,,HB,INR,2895.00,902S33,,,CRC,Civil & Mechanical Engineering,Out Of Print
9781566702430,9781138627970,1138627976,HB,INR,3795.00,902S33,,,CRC,Life Science,Print on Demand
9781566702546,,,HB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9781566702744,,,HB,INR,4495.00,902S33,,,CRC,Life Science,Print on Demand
9781566702942,,,HB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9781566704601,,,HB,INR,4595.00,902S33,,,CRC,Life Science,Print on Demand
9781566704786,,,HB,INR,4195.00,902S33,,,CRC,Life Science,Print on Demand
9781566704793,9781138627987,1138627984,HB,INR,3995.00,902S33,,,CRC,Life Science,Print on Demand
9781566764131,,,HB,INR,4595.00,902S33,,,CRC,GIS & Environmental Engineering,Print on Demand
9781566765732,,,HB,INR,2995.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781566768924,,,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781566769327,9781138627994,1138627992,HB,INR,5495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781574441000,,,HB,INR,3795.00,902S33,,,CRC,Life Science,Print on Demand
9781574445879,9781138628007,113862800X,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781574446067,9781138628014,1138628018,HB,INR,7495.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781574446173,,,HB,INR,3995.00,902S33,,,CRC,Life Science,AVAILABLE
9781584880875,,,HB,INR,4295.00,902S33,,,CRC,Statistics,AVAILABLE
9781584883135,,,HB,INR,495.00,902S33,,,CRC,Mathematics,Print on Demand
9781584884019,,,HB,INR,495.00,902S33,,,CRC,Mathematics,Print on Demand
9781584885078,,,HB,INR,8995.00,902S33,,,CRC,Mathematics,AVAILABLE
9781584885085,,,PB,INR,895.00,902S33,,,CRC,Mathematics,AVAILABLE
9781584885313,,,HB,INR,495.00,902S33,,,CRC,Mathematics,Print on Demand
9781584885498,,,HB,INR,4495.00,902S33,,,CRC,Computer Science,AVAILABLE
9781584885573,,,HB,INR,695.00,902S33,,,CRC,Mathematics,Out Of Print
9781584885924,,,HB,INR,795.00,902S33,,,CRC,Mathematics,Print on Demand
9781584886105,,,HB,INR,595.00,902S33,,,CRC,Mathematics,Out Of Print
9781584886181,,,HB,INR,3695.00,902S33,,,CRC,Mathematics,AVAILABLE
9781584886822,,,HB,INR,3495.00,902S33,,,CRC,Statistics,Print on Demand
9781584886976,,,HB,INR,4695.00,902S33,,,CRC,Statistics,AVAILABLE
9781584887430,,,HB,INR,5495.00,902S33,,,CRC,Mathematics,Print on Demand
9781584888062,,,HB,INR,4795.00,902S33,,,CRC,Mathematics,AVAILABLE
9781584888109,,,HB,INR,695.00,902S33,,,CRC,Computer Science,AVAILABLE
9781584889236,9781138628021,1138628026,HB,INR,3295.00,902S33,,,CRC,Statistics,Print on Demand
9781584889502,9781138628038,1138628034,HB,INR,2495.00,902S33,,,CRC,Statistics,AVAILABLE
9781584889700,,,PB,INR,695.00,902S33,,,CRC,Physics,Out Of Print
9781587160080,,,HB,INR,695.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781587160608,,,HB,INR,2950.00,902S33,,,CRC,Food & Nutrition,Print on Demand
9781587160776,,,HB,INR,4495.00,902S33,,,CRC,Food & Nutrition,Order To Order
9781857284652,9781138628045,1138628042,PB,INR,2495.00,902S33,,,CRC,Life Science,Print on Demand
9789061916390,,,HB,INR,3295.00,902S33,,,Swets,Reference Books,Print on Demand
9780849350276,9781138627048,1138627046,HB,INR,5700.00,902S33,,,CRC,Food Engineering,Print on Demand
9781420062137,9781138627055,1138627054,HB,INR,2600.00,902S33,,,CRC,Nutraceuticals & Functional Foods,Print on Demand
9781420071214,9781138627062,1138627062,HB,INR,2395.00,902S33,,,CRC,Fruit & Vegetables,AVAILABLE
9781420093681,9781138627079,1138627070,HB,INR,3200.00,902S33,,,CRC,Botany,Print on Demand
9781420094954,9781138627086,1138627089,HB,INR,2600.00,902S33,,,CRC,Food Microbiology,Print on Demand
9781439800447,9781138627093,1138627097,HB,INR,4300.00,902S33,,,CRC,Food Packaging,Print on Demand
9781439804193,9781138627109,1138627100,HB,INR,3295.00,902S33,,,CRC,Agriculture,Print on Demand
9781439814864,9781138627116,1138627119,HB,INR,3995.00,902S33,,,CRC,Processing,Print on Demand
9781439814918,9781138627123,1138627127,HB,INR,2800.00,902S33,,,CRC,Food Chemistry,Print on Demand
9781439835364,9781138627130,1138627135,HB,INR,2400.00,902S33,,,CRC,Food Chemistry,Print on Demand
9781439836040,9781138627147,1138627143,HB,INR,5200.00,902S33,,,CRC,Food Packaging,Print on Demand
9781439836248,9781138627208,1138627208,HB,INR,3800.00,902S33,,,CRC,Agriculture,Print on Demand
9781439837085,9781138627215,1138627216,HB,INR,4300.00,902S33,,,CRC,Agriculture,Print on Demand
9781439845295,9781138627222,1138627224,HB,INR,2600.00,902S33,,,CRC,Soil Science,Print on Demand
9781439850794,9781138627239,1138627232,HB,INR,3400.00,902S33,,,CRC,Soil Science,Print on Demand
9781439887653,9781138627246,1138627240,HB,INR,2800.00,902S33,,,CRC,Processing,Print on Demand
9781466513464,9781138627253,1138627259,HB,INR,3100.00,902S33,,,CRC,Agriculture,Print on Demand
9781466516748,9781138627260,1138627267,HB,INR,3750.00,902S33,,,CRC,Crop Science,Print on Demand
9780750309837,9781138627284,1138627283,PB,INR,2100.00,902S33,,,CRC,Quantum Mechanics,Print on Demand
9781466594265,9781138627307,1138627305,PB,INR,1400.00,902S33,,,CRC,Astrophysics,AVAILABLE
9781482247022,9781138627314,1138627313,PB,INR,2650.00,902S33,,,CRC,Differential Equations,AVAILABLE
9781466584440,9781138627321,1138627321,PB,INR,2500.00,902S33,,,CRC,Engineering Technology,AVAILABLE
9781439854518,9781138627338,113862733X,PB,INR,1400.00,902S33,,,CRC,Mathematics & Statistics for Engineers,Print on Demand
9781568813356,9781138627345,1138627348,HB,INR,5300.00,902S33,,,CRC,Computational Physics,AVAILABLE
9781466512085,9781138627352,1138627356,PB,INR,1300.00,902S33,,,CRC,Statistical Physics,Print on Demand
9781444142464,9781138627369,1138627364,HB,INR,3800.00,902S33,,,CRC,Nutrition,AVAILABLE
9781439885062,9781138627376,1138627372,PB,INR,2500.00,902S33,,,CRC,Environmental Sciences,Print on Demand
9781439872512,9781138627383,1138627380,PB,INR,1500.00,902S33,,,CRC,Biotechnology ,Print on Demand
9781439840955,9781138627390,1138627399,HB,INR,3500.00,902S33,,,CRC,Statistical Theory & Methods,AVAILABLE
9781420048056,9781138627406,1138627402,HB,INR,4300.00,902S33,,,CRC,Nanoscience & Nanotechnology,AVAILABLE
9781420048032,9781138627413,1138627410,HB,INR,4100.00,902S33,,,CRC,Nanoscience & Nanotechnology,AVAILABLE
9781439862414,9781138628052,1138628050,HB,INR,2700.00,902S33,,,CRC,Food Packaging,Print on Demand
9781439862667,9781138628069,1138628069,PB,INR,1800.00,902S33,,,CRC,Environmental & Ecological Toxicology,AVAILABLE
9781439898185,9781138032002,113803200X,HB,INR,1495.00,902S24,,,CRC,Business Improvement,AVAILABLE
9780415153720,9781138283718,1138283711,PB,INR,625.00,902S24,,,Social Sciences,Economics,Print on Demand
9780415362863,,,PB,INR,550.00,902S24,,,Social Sciences,Economics,Out Of Print
9780415810050,9781138650381,1138650382,PB,INR,1150.00,902S24,,,Built Environment,Further Education,AVAILABLE
9780750600064,,,PB,INR,400.00,902S24,,,Built Environment,Further Education,Print on Demand
9780750618571,,,PB,INR,750.00,902S24,,,Built Environment,Further Education,Print on Demand
9780750637565,9781138294172,1138294179,PB,INR,400.00,902S24,,,Built Environment,Further Education,Print on Demand
9780750651387,,,PB,INR,700.00,902S24,,,Built Environment,Further Education,Print on Demand
